Año,Clave del incendio,latitud_grados,latitud_minutos,latitud_segundos,Latitud,longitud_grados,longitud_minutos,longitud_segundos,Longitud,Clave Municipio,Estado,Municipio,CVE_ENT,CVE_MUN,CVEGEO,Región,Predio,Causa,Causa especifica,Fecha Inicio,Fecha Termino,Duración días,Tipo de incendio,Tipo Vegetación,Régimen de fuego,Tipo impacto,Arbolado Adulto,Renuevo,Arbustivo,Herbáceo,Hojarasca,Total hectáreas,Tamaño,Detección,Llegada,Duración
2021,21-24-0036,22,20,32.53,22.342369,101,9,27.51,-101.1576417,21,San Luis Potosí,Mexquitic de Carmona,24,21,24021,Occidente,Carrizal,Actividades Pecuarias,Quema para pastoreo,44286,44286,1 Día,Superficial,Matorral Crasicaule,Otros,Impacto Mínimo,0,0,1.7,14.6,0,16.3,11 a 20 Hectáreas,0.010416667,0.010416667,0.371527778
2021,21-24-0037,22,30,27.92,22.507756,99,22,23.3,-99.37313889,58,San Luis Potosí,El Naranjo,24,58,24058,Occidente,El Sabinito,Actividades Agrícolas,Quema para desmontar,44292,44292,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,0.5,2.24,7.5,10.24,11 a 20 Hectáreas,0.013888889,0.013888889,0.375
2021,21-24-0038,22,11,42.52,22.195144,100,37,12.35,-100.6200972,4,San Luis Potosí,Armadillo de los Infante,24,4,24004,Occidente,Álvarez,Naturales,Rayos,44293,44293,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,0,0,1.35,1.35,0 a 5 Hectáreas,0.014583333,0.016666667,0.298611111
2021,21-24-0039,22,43,6.68,22.718522,99,31,10.22,-99.51950556,58,San Luis Potosí,El Naranjo,24,58,24058,Occidente,Miquihuala,Actividades Agrícolas,Quema para desmontar,44293,44293,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,0.4,0.73,1.5,2.63,0 a 5 Hectáreas,0.0125,0.016666667,0.320833333
2021,21-24-0040,22,39,4.99,22.651386,99,36,9.39,-99.60260833,10,San Luis Potosí,Ciudad del Maíz,24,10,24010,Occidente,Ollitas de las Vacas 2,Actividades Agrícolas,Quema para preparación de siembra,44279,44289,Mayor de 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,31,65,137,233,Mayor a 100 Hectáreas,0.024305556,0.022916667,10.04166667
2021,21-24-0041,22,35,38.57,22.594047,99,23,11.29,-99.38646944,58,San Luis Potosí,El Naranjo,24,58,24058,Occidente,La Nigua ,Actividades Agrícolas,Quema para desmontar,44293,44294,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,3.6,5.6,8.4,17.6,11 a 20 Hectáreas,0.018055556,0.023611111,0.833333333
2021,21-24-0042,22,35,51.89,22.597747,99,23,10.38,-99.38621667,58,San Luis Potosí,El Naranjo,24,58,24058,Occidente,Los Tanques,Quema de basureros,Basurero irregular,44294,44295,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,0.2,0.4,0.9,1.5,0 a 5 Hectáreas,0.019444444,0.0125,0.6875
2021,21-24-0043,22,36,33.51,22.609308,99,31,31.8,-99.5255,10,San Luis Potosí,Ciudad del Maíz,24,10,24010,Occidente,Los Alamos,Actividades Agrícolas,Quema para desmontar,44295,44297,2 a 3 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,6.7,9.2,17.6,33.5,21 a 50 Hectáreas,0.0125,0.015277778,1.861111111
2021,21-24-0044,22,22,11.71,22.369919,99,26,39.64,-99.44434444,10,San Luis Potosí,Ciudad del Maíz,24,10,24010,Occidente,Laguna de Patos,Actividades Pecuarias,Quema para pastoreo,44295,44296,2 a 3 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,8.3,12.5,20.8,41.6,21 a 50 Hectáreas,0.025,0.027083333,0.958333333
2021,21-24-0045,23,7,13.66,23.120461,100,21,57.74,-100.3660389,17,San Luis Potosí,Guadalcázar,24,17,24017,Occidente,El Milagro,Naturales,Rayos,44295,44306,Mayor de 7 Días,Superficial,Matorral Desertico Rosetófilo,Otros,Impacto Moderado,0,0,1677.24,954.41,0,2631.65,Mayor a 100 Hectáreas,0.020833333,0.270833333,11.70833333
2021,21-24-0046,22,10,8.52,22.169033,99,12,49.42,-99.21372778,13,San Luis Potosí,Ciudad Valles,24,13,24013,Occidente,El Veladero,Actividades Agrícolas,Quema para preparación de siembra,44295,44297,2 a 3 Días,Subterráneo,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,0,1,2.65,3.65,0 a 5 Hectáreas,0.015972222,0.022222222,2.010416667
2021,21-24-0047,22,22,58.73,22.382981,99,26,26.38,-99.44066111,10,San Luis Potosí,Ciudad del Maíz,24,10,24010,Occidente,Papagayos,Actividades Pecuarias,Quema para pastoreo,44295,44298,4 a 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,34.7,46.7,96.6,178,Mayor a 100 Hectáreas,0.022222222,0.019444444,3.166666667
2021,21-24-0048,22,35,26.42,22.590672,99,26,12.22,-99.43672778,58,San Luis Potosí,El Naranjo,24,58,24058,Occidente, Limonal,Actividades Agrícolas,Quema de cañaveral,44297,44297,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,0,0.5,1,1.5,0 a 5 Hectáreas,0.010416667,0.014583333,0.472222222
2021,21-24-0049,22,44,9.13,22.735869,99,30,21.94,-99.50609444,58,San Luis Potosí,El Naranjo,24,58,24058,Occidente,Carrizal,Actividades Agrícolas,Quema de cañaveral,44302,44302,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,0.2,0.45,0.8,1.45,0 a 5 Hectáreas,0.013888889,0.013888889,0.208333333
2021,21-24-0050,22,15,2.45,22.250681,99,9,25.17,-99.15699167,13,San Luis Potosí,Ciudad Valles,24,13,24013,Occidente,Ignacio Zaragoza,Actividades Agrícolas,Quema de cañaveral,44302,44303,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,5.2,9.2,15.3,29.7,21 a 50 Hectáreas,0.025,0.016666667,1.381944444
2021,21-24-0051,22,20,23.71,22.339919,101,14,29.51,-101.2415306,1,San Luis Potosí,Ahualulco,24,1,24001,Occidente,Rancheria de Guadalupe,Actividades Pecuarias,Quema para pastoreo,44302,44302,1 Día,Superficial,Matorral Desertico Micrófilo,Otros,Impacto Mínimo,0,0,3.7,2.12,0,5.82,6 a 10 Hectáreas,0.010416667,0.020833333,0.260416667
2021,21-24-0052,22,36,33.9,22.609417,99,22,47.4,-99.37983333,58,San Luis Potosí,El Naranjo,24,58,24058,Occidente,El Polvorin,Actividades Agrícolas,Quema de cañaveral,44309,44310,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,12,6,5,23,21 a 50 Hectáreas,0.0125,0.025694444,1.267361111
2021,21-24-0053,23,32,31.32,23.542033,100,48,16,-100.8044444,47,San Luis Potosí,Villa de Guadalupe,24,47,24047,Occidente,San Bartolo,Fogatas,Fogatas de paseantes,44309,44312,4 a 7 Días,Superficial,Matorral Desertico Rosetófilo,Otros,Impacto Mínimo,0,0,80.4,27.5,0,107.9,Mayor a 100 Hectáreas,0.019444444,0.029166667,3.166666667
2021,21-24-0054,22,18,27.54,22.30765,101,2,2.96,-101.0341556,21,San Luis Potosí,Mexquitic de Carmona,24,21,24021,Occidente,Ojo Zarco,Festividades y rituales,Ninguna / No aplica,44310,44310,1 Día,Superficial,Matorral Desertico Rosetófilo,Otros,Impacto Mínimo,0,0,3.7,3.3,0,7,6 a 10 Hectáreas,0.009027778,0.020833333,0.140972222
2021,21-24-0055,22,3,53.12,22.064756,98,58,44.95,-98.97915278,13,San Luis Potosí,Ciudad Valles,24,13,24013,Occidente,Tampaspaque,Actividades Agrícolas,Quema de cañaveral,44310,44310,1 Día,Superficial,Palmar Natural,Adaptado,Impacto Mínimo,0,0,1.5,0.5,0,2,0 a 5 Hectáreas,0.013888889,0.020833333,0.159722222
2021,21-24-0056,22,39,14.57,22.654047,99,25,32.85,-99.42579167,58,San Luis Potosí,El Naranjo,24,58,24058,Occidente,San Juan,Actividades Agrícolas,Quema de cañaveral,44311,44311,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,6,3.5,1.5,11,11 a 20 Hectáreas,0.013888889,0.017361111,0.548611111
2021,21-24-0057,22,37,54.78,22.631883,99,24,51.35,-99.41426389,58,San Luis Potosí,El Naranjo,24,58,24058,Occidente,San Juan 2,Actividades Agrícolas,Quema de cañaveral,44311,44311,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,7.2,16.1,25.2,48.5,21 a 50 Hectáreas,0.013888889,0.020833333,0.305555556
2021,21-24-0058,22,30,39,22.510833,99,22,56,-99.38222222,58,San Luis Potosí,El Naranjo,24,58,24058,Occidente,Cuesta de los Cedros,Actividades Agrícolas,Quema de cañaveral,44312,44312,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,4.4,7.1,16.3,27.8,21 a 50 Hectáreas,0.022222222,0.026388889,0.679166667
2021,21-24-0059,22,10,10.96,22.169711,98,58,29.88,-98.97496667,13,San Luis Potosí,Ciudad Valles,24,13,24013,Occidente,Curva del Japones,Fumadores,Ninguna / No aplica,44314,44314,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,1.3,2.1,2.3,5.7,6 a 10 Hectáreas,0.011111111,0.013194444,0.229166667
2021,21-24-0060,22,18,27.62,22.307672,101,7,29.7,-101.1249167,21,San Luis Potosí,Mexquitic de Carmona,24,21,24021,Occidente,Los Organos,Otras actividades productivas,Industria,44314,44314,1 Día,Superficial,Matorral Desertico Micrófilo,Otros,Impacto Mínimo,0,0,2.49,2.1,0,4.59,0 a 5 Hectáreas,0.006944444,0.020833333,0.25
2021,21-24-0061,21,52,59.61,21.883225,99,20,49.06,-99.34696111,36,San Luis Potosí,Tamasopo,24,36,24036,Occidente,Rancho Maranatha,Actividades Agrícolas,Quema de cañaveral,44315,44315,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,3.1,4.72,10.71,18.53,11 a 20 Hectáreas,0.013888889,0.027777778,0.555555556
2021,21-24-0062,22,13,46,22.229444,99,0,17,-99.00472222,13,San Luis Potosí,Ciudad Valles,24,13,24013,Occidente,Laguna del Mante,Actividades Agrícolas,Quema de cañaveral,44315,44315,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,1,1.4,2.1,4.5,0 a 5 Hectáreas,0.006944444,0.006944444,0.291666667
2021,21-24-0063,21,58,50.4,21.980667,98,56,53.31,-98.94814167,13,San Luis Potosí,Ciudad Valles,24,13,24013,Occidente,El Siete,Actividades Agrícolas,Quema de cañaveral,44316,44316,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,1.91,2.42,4.11,8.44,6 a 10 Hectáreas,0.034722222,0.020833333,0.702777778
2021,21-24-0064,21,51,0.04,21.850011,100,11,58.41,-100.1995583,24,San Luis Potosí,Rioverde,24,24,24024,Occidente,Paso de los Alisios,Naturales,Rayos,44317,44330,Mayor de 7 Días,Mixto,Bosque de Encino-Pino,Adaptado,Impacto Moderado,300,0,330,544,1600,2774,Mayor a 100 Hectáreas,0.041666667,0.104166667,12.14583333
2021,21-24-0065,23,42,13.93,23.703869,100,33,23.44,-100.5565111,20,San Luis Potosí,Matehuala,24,20,24020,Occidente,Cerro de San Lorenzo,Fogatas,Fogatas de paseantes,44317,44317,1 Día,Superficial,Matorral Desertico Micrófilo,Otros,Impacto Mínimo,0,0,1,0.78,0,1.78,0 a 5 Hectáreas,0.020833333,0.017361111,0.277777778
2021,21-24-0066,21,47,11.03,21.786397,100,10,35.56,-100.1765444,24,San Luis Potosí,Rioverde,24,24,24024,Occidente,Huertitas,Naturales,Rayos,44319,44326,Mayor de 7 Días,Superficial,Bosque de Encino-Pino,Adaptado,Impacto Mínimo,0,0,150,400,1200,1750,Mayor a 100 Hectáreas,0.0625,0.479166667,7.958333333
2021,21-24-0067,22,17,25.12,22.290311,100,26,42.89,-100.4452472,8,San Luis Potosí,Cerritos,24,8,24008,Occidente,Los Limotes,Naturales,Rayos,44319,44323,4 a 7 Días,Superficial,Matorral Submontano,Otros,Impacto Mínimo,0,0,20.2,14.6,0,34.8,21 a 50 Hectáreas,0.013888889,0.027777778,3.75
2021,21-24-0068,21,54,30.23,21.908397,98,56,47.1,-98.94641667,13,San Luis Potosí,Ciudad Valles,24,13,24013,Occidente,El Bañito,Actividades Pecuarias,Quema para pastoreo,44319,44319,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,0,0.6,1.1,1.7,0 a 5 Hectáreas,0.006944444,0.018055556,0.354166667
2021,21-24-0069,22,21,39.79,22.361053,98,54,50.1,-98.91391667,40,San Luis Potosí,Tamuín,24,40,24040,Occidente,Rancho Santa Gertrudis,Actividades Pecuarias,Quema para pastoreo,44320,44321,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,1.6,3.7,5.1,10.4,11 a 20 Hectáreas,0.017361111,0.020833333,1.0625
2021,21-24-0070,22,16,49,22.280278,99,15,45,-99.2625,13,San Luis Potosí,Ciudad Valles,24,13,24013,Occidente,La Hincada 2,Actividades Agrícolas,Quema de cañaveral,44319,44319,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,1.1,2.7,4.6,8.4,6 a 10 Hectáreas,0.025,0.013194444,0.444444444
2021,21-24-0071,22,32,2.6,22.534056,99,23,26.85,-99.39079167,58,San Luis Potosí,El Naranjo,24,58,24058,Occidente,La Concepción 2,Actividades Agrícolas,Quema de cañaveral,44320,44321,2 a 3 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,6.8,8.6,12.2,27.6,21 a 50 Hectáreas,0.0125,0.015277778,1.138888889
2021,21-24-0072,22,20,43.08,22.3453,99,21,43.57,-99.36210278,58,San Luis Potosí,El Naranjo,24,58,24058,Occidente,Contadero,Actividades Agrícolas,Quema de cañaveral,44320,44323,4 a 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,12.3,19.62,34.33,66.25,51 a 100 Hectáreas,0.024305556,0.014583333,3.048611111
2021,21-24-0073,22,28,30.69,22.475192,99,28,24.99,-99.47360833,10,San Luis Potosí,Ciudad del Maíz,24,10,24010,Occidente,Agua Zarca,Actividades Pecuarias,Quema para pastoreo,44335,44336,2 a 3 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,2.6,3.2,7.8,13.6,11 a 20 Hectáreas,0.031944444,0.022222222,0.958333333
2021,21-24-0074,23,29,36.38,23.493439,100,31,2.23,-100.5172861,20,San Luis Potosí,Matehuala,24,20,24020,Occidente,El Mezquite,Fogatas,Fogatas de paseantes,44336,44337,2 a 3 Días,Superficial,Matorral Desertico Micrófilo,Otros,Impacto Mínimo,0,0,4.7,3.3,0,8,6 a 10 Hectáreas,0.016666667,0.023611111,1.211111111
2021,21-24-0075,22,3,59.1,22.066417,100,23,3.7,-100.3843611,11,San Luis Potosí,Ciudad Fernández,24,11,24011,Occidente,Ojo de Agua San Juan,Naturales,Rayos,44357,44359,2 a 3 Días,Superficial,Matorral Submontano,Otros,Impacto Mínimo,0,0,1.5,0,8.5,10,6 a 10 Hectáreas,0.041666667,0.024305556,1.125
2021,21-24-0076,23,31,2.81,23.517447,100,29,45.96,-100.4961,20,San Luis Potosí,Matehuala,24,20,24020,Occidente,San Jose de la Peña,Actividades Pecuarias,Quema para pastoreo,44319,44322,4 a 7 Días,Superficial,Matorral Desertico Rosetófilo,Otros,Impacto Mínimo,0,0,3,2.496,0,5.496,6 a 10 Hectáreas,0.010416667,0.010416667,2.916666667
2021,21-24-0077,23,37,38.32,23.627311,100,28,47.24,-100.4797889,20,San Luis Potosí,Matehuala,24,20,24020,Occidente,San Jose de la Peña 2,Actividades Pecuarias,Quema para pastoreo,44342,44344,2 a 3 Días,Superficial,Matorral Desertico Rosetófilo,Otros,Impacto Mínimo,0,0,1,0.689,0,1.689,0 a 5 Hectáreas,0.007638889,0.666666667,2.174305556
2021,21-24-0078,22,4,14.47,22.070686,100,55,41.74,-100.9282611,28,San Luis Potosí,San Luis Potosí,24,28,24028,Occidente,El Aguaje,Desconocidas,Ninguna / No aplica,44551,44552,2 a 3 Días,Superficial,Palmar Natural,Adaptado,Impacto Mínimo,0,0,0,6.41,0,6.41,6 a 10 Hectáreas,0.003472222,0.024305556,0.260416667
2021,21-25-0001,25,46,44.15,25.778931,107,34,12.76,-107.5702111,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Surutato,Actividades ilícitas,Cambio de uso de suelo,44211,44212,2 a 3 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,20,10,0,30,21 a 50 Hectáreas,0.041666667,0.416666667,1.041666667
2021,21-25-0002,25,52,17.29,25.871469,107,39,31.32,-107.6587,17,Sinaloa,Sinaloa,25,17,25017,Noroeste,San José de los Hornos,Actividades ilícitas,Cambio de uso de suelo,44210,44211,2 a 3 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,0,6,6,12,11 a 20 Hectáreas,0.041666667,0.065972222,0.75
2021,21-25-0003,23,43,37.06,23.726961,106,19,56.82,-106.33245,16,Sinaloa,San Ignacio,25,16,25016,Noroeste,Las Minas,Actividades Agrícolas,Quema para desmontar,44278,44279,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,37,46,117,200,Mayor a 100 Hectáreas,0.041666667,0.701388889,1.138888889
2021,21-25-0004,25,45,21.7,25.756028,107,38,51.24,-107.6475667,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Surutato,Actividades ilícitas,Cambio de uso de suelo,44291,44292,2 a 3 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,20,0,42,62,51 a 100 Hectáreas,0.166666667,0.125,1.625
2021,21-25-0005,23,3,24.14,23.056706,105,33,49.78,-105.5638278,14,Sinaloa,Rosario,25,14,25014,Noroeste,La Tebaira,Actividades ilícitas,Cambio de uso de suelo,44289,44294,4 a 7 Días,Superficial,Selva Mediana Subcaducifolia,Sensible,Impacto Mínimo,0,0,420,820,546,1786,Mayor a 100 Hectáreas,0.041666667,0.041666667,5.354166667
2021,21-25-0006,25,53,0.9,25.883583,107,33,53.89,-107.5649694,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Surutato,Fogatas,Fogatas de paseantes,44293,44293,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,3,0,1,4,0 a 5 Hectáreas,0.041666667,0.041666667,0.25
2021,21-25-0007,25,52,45.63,25.879342,107,35,22.12,-107.5894778,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Surutato,Fumadores,Ninguna / No aplica,44295,44295,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0,2,0,2,0 a 5 Hectáreas,0.020833333,0.020833333,0.25
2021,21-25-0008,25,48,59.07,25.816408,107,33,57.61,-107.5660028,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Surutato,Fumadores,Ninguna / No aplica,44297,44297,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,1,0,0,1,0 a 5 Hectáreas,0.020833333,0.020833333,0.125
2021,21-25-0009,25,57,58.34,25.966206,107,31,17.17,-107.5214361,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Llano Grande,Fumadores,Ninguna / No aplica,44307,44308,2 a 3 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,15,25,34,74,51 a 100 Hectáreas,0.041666667,0.125,1.083333333
2021,21-25-0010,23,30,54.94,23.515261,106,37,54.55,-106.6318194,16,Sinaloa,San Ignacio,25,16,25016,Noroeste,Meseta de Cacaxtla,Actividades ilícitas,Vandalismo,44311,44311,1 Día,Superficial,Selva Mediana Subperennifolia,Sensible,Impacto Mínimo,0.125,0,0.2,0,0,0.325,0 a 5 Hectáreas,0.010416667,0.015277778,0.253472222
2021,21-25-0011,25,52,48.29,25.880081,107,35,20.8,-107.5891111,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Surutato,Fumadores,Ninguna / No aplica,44316,44316,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,1.22,0,1.22,0 a 5 Hectáreas,0.020833333,0.020833333,0.354166667
2021,21-25-0012,26,34,19.49,26.572081,108,20,17.66,-108.3382389,7,Sinaloa,Choix,25,7,25007,Noroeste,Ejido Agua Caliente,Desconocidas,Ninguna / No aplica,44325,44325,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,25,0,7,32,21 a 50 Hectáreas,0.041666667,0.0625,0.5
2021,21-25-0013,25,48,53.33,25.814814,107,35,20.21,-107.5889472,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Surutato,Fumadores,Ninguna / No aplica,44330,44330,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,2,0,2,0 a 5 Hectáreas,0.006944444,0.020833333,0.194444444
2021,21-25-0014,25,44,55.22,25.748672,107,38,35.1,-107.6430833,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Surutato,Actividades ilícitas,Cambio de uso de suelo,44330,44332,2 a 3 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,10,6,16,32,21 a 50 Hectáreas,0.041666667,0.125,1.625
2021,21-25-0015,23,34,13,23.570278,105,48,46,-105.8127778,4,Sinaloa,Concordia,25,4,25004,Noroeste,San Miguel del Carrizal,Actividades Agrícolas,Quema para desmontar,44332,44334,2 a 3 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,25,36,21,82,51 a 100 Hectáreas,0.083333333,0.927083333,2.125
2021,21-25-0016,25,44,53.34,25.74815,107,38,47.56,-107.6465444,13,Sinaloa,Mocorito,25,13,25013,Noroeste,Corral Quemado y Anexos,Actividades ilícitas,Cambio de uso de suelo,44335,44336,2 a 3 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,38,26,50,114,Mayor a 100 Hectáreas,0.041666667,0.125,1.125
2021,21-25-0017,23,27,48.37,23.463436,105,50,20.85,-105.839125,4,Sinaloa,Concordia,25,4,25004,Noroeste,San Miguel del Carrizal,Actividades Agrícolas,Quema para desmontar,44338,44339,2 a 3 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,12,18,6,36,21 a 50 Hectáreas,0.020833333,0.010416667,1.270833333
2021,21-25-0018,23,24,44.23,23.412286,105,48,7.4,-105.8020556,4,Sinaloa,Concordia,25,4,25004,Noroeste,La Petaca,Actividades Agrícolas,Quema para desmontar,44341,44342,2 a 3 Días,Mixto,Bosque de Pino,Adaptado,Impacto Severo,47,30,0,0,0,77,51 a 100 Hectáreas,0.041666667,0.052083333,0.791666667
2021,21-25-0019,23,26,42.72,23.4452,105,49,58.7,-105.8329722,4,Sinaloa,Concordia,25,4,25004,Noroeste,San Miguel del Carrizal,Actividades Agrícolas,Quema para preparación de siembra,44343,44343,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,4,0,0,4,0 a 5 Hectáreas,0.013888889,0.020833333,0.305555556
2021,21-25-0020,25,47,58.66,25.799628,107,38,51.2,-107.6475556,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Surutato y San José de los Hornos,Actividades ilícitas,Cambio de uso de suelo,44342,44343,2 a 3 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,96,70,26,192,Mayor a 100 Hectáreas,0.083333333,0.041666667,1.083333333
2021,21-25-0021,25,45,37.52,25.760422,107,28,45.23,-107.4792306,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Surutato,Actividades ilícitas,Cambio de uso de suelo,44352,44352,1 Día,Mixto,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,9,5,0,0,0,14,11 a 20 Hectáreas,0.010416667,0.034722222,0.4375
2021,21-25-0022,25,51,23.24,25.856456,107,34,15.06,-107.57085,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Surutato,Actividades Agrícolas,Quema para preparación de siembra,44354,44354,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,4,4,0,8,6 a 10 Hectáreas,0.020833333,0.010416667,0.166666667
2021,21-25-0023,25,47,48.11,25.796697,107,33,13.22,-107.5536722,3,Sinaloa,Badiraguato,25,3,25003,Noroeste,Surutato,Actividades ilícitas,Cambio de uso de suelo,44355,44356,2 a 3 Días,Superficial,Bosque de Encino-Pino,Adaptado,Impacto Mínimo,0,0,19,0,0,19,11 a 20 Hectáreas,0.041666667,0.020833333,0.75
2021,21-26-0001,30,52,13.16,30.870322,111,29,9.6,-111.486,65,Sonora,Tubutama,26,65,26065,Noroeste,La Labor,Desconocidas,Ninguna / No aplica,44258,44259,2 a 3 Días,Superficial,Matorral Desertico Micrófilo,Otros,Impacto Mínimo,0,0,6,0,25,31,21 a 50 Hectáreas,0.020833333,0.145833333,0.75
2021,21-26-0002,29,42,48,29.713333,109,3,24.3,-109.05675,40,Sonora,Nácori Chico,26,40,26040,Noroeste,El Picacho,Desconocidas,Ninguna / No aplica,44262,44265,4 a 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,16.6,132.8,16.6,166,Mayor a 100 Hectáreas,0.020833333,0.145833333,3.104166667
2021,21-26-0003,28,19,18.3,28.32175,108,49,36.8,-108.8268889,69,Sonora,Yécora,26,69,26069,Noroeste,El Mexicali,Desconocidas,Ninguna / No aplica,44272,44272,1 Día,Superficial,Bosque de Encino-Pino,Adaptado,Impacto Mínimo,0,0,0,7.545,7.545,15.09,11 a 20 Hectáreas,0.020833333,0.083333333,0.375
